"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=energetique_procedes&cat=PL05E52B8267A4913D","https://i.ytimg.com/vi/H28RlZPx44A/hqdefault.jpg","36897","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][8]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PL05E52B8267A4913D","https://i.ytimg.com/vi/H28RlZPx44A/hqdefault.jpg","36897","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][8]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Energetique-et-genie-des-procedes&cat=PLC98162CE2F1A6A60","https://i.ytimg.com/vi/Gx7CBqkSd7o/hqdefault.jpg","19897","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][10]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Prix-Recompenses/Prix-Divers/","https://www.minesparis.psl.eu/Donnees/data27/2711-dows_valeo_innovation_challenge.jpg","77798","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/table/tr[2]/td[1]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=fondation&cat=PLULJFHqe2Obj8Dc4mpyD95-iQJvAkJS6q","https://i.ytimg.com/vi/MDL26dsTD8M/hqdefault.jpg","44672","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][5]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=109","https://actualites.minesparis.psl.eu/Donnees/data02/219-Une-moisson-de-reI-compenses-pour-nos-chercheurs-LICS-ToT-2012-Award.JPG","149064","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[14]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/","https://www.minesparis.psl.eu/Donnees/data02/298-2.-Chiffres-clA-s_miniature.jpg","27218","Chiffres clés
","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='ecole']/div[@class='colonne'][2]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Musee-de-mineralogie/www.musee.minesparis.psl.eu/bin/inscription/","https://www.minesparis.psl.eu/Donnees/data02/298-2.-Chiffres-clA-s_miniature.jpg","27218","Chiffres clés
","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='ecole']/div[@class='colonne'][2]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=4198","https://actualites.minesparis.psl.eu/Donnees/data42/4202-Image-classement.jpg","447499","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/","https://www.minesparis.psl.eu/Donnees/data03/342-1.-GEOSCIENCES_miniature.jpg","30523","Centre de géosciences (GEOSCIENCES)","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='science']/div[@class='colonne'][3]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Musee-de-mineralogie/www.musee.minesparis.psl.eu/bin/inscription/","https://www.minesparis.psl.eu/Donnees/data03/342-1.-GEOSCIENCES_miniature.jpg","30523","Centre de géosciences (GEOSCIENCES)","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='science']/div[@class='colonne'][3]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Valeurs/","https://www.minesparis.psl.eu/Donnees/data02/293-5.-Valeurs.jpg","115256","Cours de mathématiques à MINES ParisTech","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Energetique-et-genie-des-procedes&cat=PLC98162CE2F1A6A60","https://i.ytimg.com/vi/UsC9oY9mhZ8/hqdefault.jpg","11450","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][3]/div[@class='video'][11]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5396","https://actualites.minesparis.psl.eu/Donnees/data54/5424-Corinne-Cuisinier.jpg","7481","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/table[1]/tr[13]/td[2]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/2fm-UX6_ZmA/hqdefault.jpg","35081","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][10]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=science_genie_materiaux&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/2fm-UX6_ZmA/hqdefault.jpg","35081","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][10]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/Z8dcJpNG2JU/hqdefault.jpg","34213","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][9]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=science_genie_materiaux&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/Z8dcJpNG2JU/hqdefault.jpg","34213","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][9]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Corps-des-mines/Formation/","https://www.minesparis.psl.eu/Donnees/data37/3798-Promo-Corps-2015.jpg","164865","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Presses-des-mines/","https://www.minesparis.psl.eu/Donnees/data28/2801-Couvertures-PRESSES-BDEF.jpg","126066","Ouvrages publiés aux Presses des Mines","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PL415D00541B4741CE","https://i.ytimg.com/vi/i7F4wbEf1z8/hqdefault.jpg","14396","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][7]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=terre_environnement&cat=PL415D00541B4741CE","https://i.ytimg.com/vi/i7F4wbEf1z8/hqdefault.jpg","14396","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][7]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5738","https://counter.theconversation.com/content/191974/count.gif?distributor=republish-lightbox-basic","43","The Conversation","","200","Unknown Error","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[38]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Associations-de-doctorants-et-docteurs/","https://www.minesparis.psl.eu/Donnees/data09/940-MINESEVRY0646.JPG","154151","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Masteres-Specialises/Masteres-Specialises-temps-plein/DMS/","https://www.minesparis.psl.eu/Donnees/data10/1019-MS-COMADIS.JPG","39343","Mastère Spécialisé Design des Matériaux et des Structures ","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/div[@id='page-gauche']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Entreprise/","https://www.minesparis.psl.eu/Donnees/data15/1531-Entreprises.jpg","192886","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5738","https://images.theconversation.com/files/488301/original/file-20221005-18-v4lie0.jpg?ixlib=rb-1.1.0&rect=7%2C7%2C1191%2C765&q=45&auto=format&w=754&fit=clip","59489","Technicien militaire vérifiant un thermomètre-globe mouillé, qui permet d’anticiper les situations de stress thermique, sur la base navale de Corry, en Floride","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/figure[4]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5396","https://actualites.minesparis.psl.eu/Donnees/data54/5423-Christine-Franke.jpg","13793","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/table[1]/tr[13]/td[1]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/","https://www.minesparis.psl.eu/Donnees/data40/4066-Une_IC_TTI5.jpg","129436","Parcours-IC-TTI5","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='une']/div/div[1]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Musee-de-mineralogie/www.musee.minesparis.psl.eu/bin/inscription/","https://www.minesparis.psl.eu/Donnees/data40/4066-Une_IC_TTI5.jpg","129436","Parcours-IC-TTI5","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='une']/div/div[1]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Ecole-engagee/Sensibilisation-aux-sciences/","https://www.minesparis.psl.eu/Donnees/data00/79-1.-Sensibilisation-aux-sciences-2.jpg","162419","Goûter scientifique à Fontainebleau","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Presentation/Projets-doctoraux-en-cours/","https://www.minesparis.psl.eu/Donnees/data09/943-MINESFONTAINEBLEAU0135.JPG","175496","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Prix-Recompenses/Prix-scientifiques/","https://www.minesparis.psl.eu/Donnees/data27/2721-N-Petit-Px-SPE-2016.jpg","83868","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/table/tr[3]/td[1]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Soutenances-a-venir/","https://www.minesparis.psl.eu/Donnees/data09/934-MINESPARIS0129.jpg","178584","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Classements/","https://www.minesparis.psl.eu/Donnees/data12/1222-Drapeau.jpg","155765","Entrée de l'implantation parisienne de l'école d'ingénieurs Mines Paris - PSL.","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Bibliotheque/","https://www.minesparis.psl.eu/Donnees/data28/2803-BIBILOTHEQUE-2.jpg","191602","Bibliothèque de Paris","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/PI-et-marches-de-la-technologie/","https://www.minesparis.psl.eu/Donnees/data18/1802-Ampoule-Brevets.jpg","104919","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PL415D00541B4741CE","https://i.ytimg.com/vi/plk6QaWfPUI/hqdefault.jpg","38914","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][8]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=terre_environnement&cat=PL415D00541B4741CE","https://i.ytimg.com/vi/plk6QaWfPUI/hqdefault.jpg","38914","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][8]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-observation-impacts-energie-O.I.E./","https://www.minesparis.psl.eu/Donnees/data13/1358-OIE.jpg","104046","Atlas solaire régional à haute résolution spatiale (200m) intégrant bases de données d'éclairement, modèles numériques de terrain et mesures locales","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Domaines-de-recherche/Mathematiques-et-systemes/","https://www.minesparis.psl.eu/Donnees/data08/877-Maths-et-systeI-mes.JPG","639612","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/h3[1]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Festival_Musique_Mines&cat=PLULJFHqe2ObjRywz1HLAf2DscpNniWcCJ","https://i.ytimg.com/vi/oYPw4_woLI4/hqdefault.jpg","9852","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div/div[@class='video'][5]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PL415D00541B4741CE","https://i.ytimg.com/vi/3Xx09g--XY8/hqdefault.jpg","12106","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][8]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=terre_environnement&cat=PL415D00541B4741CE","https://i.ytimg.com/vi/3Xx09g--XY8/hqdefault.jpg","12106","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][8]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Institut-superieur-d-ingenierie-et-gestion-de-l-environnement-ISIGE/","https://www.minesparis.psl.eu/Donnees/data32/3248-23112017_isige.png","83884","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[5]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=mooc&cat=PLULJFHqe2ObhzV1AdnIYZsfVEbn0SMcU0","https://i.ytimg.com/vi/gqa-2RQ9eZ8/hqdefault.jpg","20723","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div/div[@class='video'][3]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=fondation&cat=PLULJFHqe2Obj8Dc4mpyD95-iQJvAkJS6q","https://i.ytimg.com/vi/B3Qg-uCOfeI/hqdefault.jpg","26453","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][7]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-thermodynamique-des-procedes-CTP/","https://www.minesparis.psl.eu/Donnees/data13/1357-CTP.jpg","80758","Représentation du diagramme de phases du système CO2-CH4 dans le cadre du lavage cryogénique du gaz naturel : expériences et modélisation
","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Energetique-et-genie-des-procedes&cat=PLC98162CE2F1A6A60","https://i.ytimg.com/vi/qi0CpsQvdEE/hqdefault.jpg","14225","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][3]/div[@class='video'][9]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Vie-associative/Maison-des-Mines/","https://www.minesparis.psl.eu/Donnees/data03/306-6.-Associations-maison-des-mines-.gif","5322","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[3]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Masteres-Specialises/Masteres-Specialises-temps-plein/IGE/","https://www.minesparis.psl.eu/Donnees/data09/976-170-V2.jpg","40503","Mastère Spécialisé Ingénierie et gestion de l'environnement ","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/div[@id='page-gauche']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Prix-Recompenses/Prix-scientifiques/","https://www.minesparis.psl.eu/Donnees/data28/2880-2017_CSMA_pleniere_Modesar.jpg","106956","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/table/tr[2]/td[1]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/En-bref/","https://www.minesparis.psl.eu/Donnees/data03/316-0.-En-bref.JPG","220230","Bibliothèque à Fontainebleau","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5396","https://actualites.minesparis.psl.eu/Donnees/data54/5404-Barbara-Lefranc-AI-move.png","34689","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/table[1]/tr[5]/td[1]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=2294","https://actualites.minesparis.psl.eu/Donnees/data23/2306-Shanghai-Cl-thematique.jpg","570866","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5396","https://actualites.minesparis.psl.eu/Donnees/data54/5422-Paula-MA-lanie.png","76852","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/table[1]/tr[11]/td[2]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-d-economie-industrielle-CERNA/","https://www.minesparis.psl.eu/Donnees/data05/591-13.-CERNA.jpg","33462","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Prix-Recompenses/Prix-scientifiques/","https://www.minesparis.psl.eu/Donnees/data24/2404-GRID-4-ISGAN.jpg","60838","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/table/tr[11]/td[1]/img","Contenu","HTML"
